1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),회사명,경기국면
0.306248956,0.040632352,0.039179421,0.066916642,122310,2018-05-28,13.22,2.208,0.015576646,0.006799678,0.002426031,0.019661671,0.005453204,0.00073835,0.009249416,0.003425567,0.010372386,0.008313695,0.007534515,0.008870564,0.007970343,0.023931656,0.007822379,0.008363744,0.010555121,0.00962483,0.062744728,0.003409868,0.00725924,0.00785776,0.017866969,0.006729287,0.00318157,0.004862895,0.007124234,0.007873199,0.0045568525898074,0.0052282352387717,0.0060343420693199,0.0062614022721303,0.0029723802934081,0.0041035426200608,0.006454003955137,0.0058355466087678,제노레이,1
0.589660525,0.0595394829999999,0.041225077,0.028191187,361390,2021-03-24,21.2,1.115,0.031765106,0.030064175,0.014666647,0.024775908,0.004604995,0.002938678,0.010303721,0.005624727,0.007806126,0.010118907,0.016814127,0.023171766,0.021085008,0.02435864,0.008051628,0.010023606,0.006903975,0.01297492,0.013008482,0.003325315,0.012946915,0.011629166,0.014134926,0.01385586,0.006582273,0.01053829,0.010075757,0.025969347,0.0173322492668573,0.0122316477862545,0.0286047609530773,0.0252367019360158,0.0044949386743889,0.0041286745137242,0.0095569996449678,0.0110795662566036,제노코,1
0.560245372,0.1178469219999999,0.08116745,0.131772937,187420,2015-05-29,13.84,1.745,0.014070876,0.029019456,0.00420888,0.012169595,0.006679327,0.007631005,0.002483731,0.010424649,0.005303209,0.011994611,0.002724734,0.005728168,0.011435424,0.021385696,0.013264873,0.003905232,0.006528341,0.007143462,0.011410848,0.003573249,0.01117556,0.012075396,0.006651745,0.001638712,0.010398888,0.005545359,0.006030183,0.005701823,0.0093584199841666,0.0064461815733136,0.0061388074550404,0.0123621742532157,0.0046347748637176,0.0050402023075919,0.0079360436378602,0.0026990013813426,제노포커스,1
0.112675694,0.034150944,0.025176676,0.022285803,417500,2022-11-04,24.55,4.118,0.018359848,0.015594113,0.003080884,0.020856822,0.006249385,0.005981801,0.005474827,0.008172051,0.017235142,0.026225126,0.016269469,0.007563149,0.042603032,0.020651373,0.002743619,0.006004207,0.011083616,0.019579882,0.013880513,0.044202363,0.013135505,0.004260919,0.004568992,0.003729331,0.01095644,0.008060998,0.013210709,0.013019709,0.0228842339283395,0.0207952989416592,0.0240724954992574,0.0216897990998338,0.0044436906795768,0.009041310316721,0.0066623906383075,0.0063301356990312,제이아이테크,1
0.068891894,0.049989119,0.179438229,0.1140120389999999,204270,2020-03-04,31.99,1.029,0.033485206,0.014315422,0.011273985,0.006117248,0.029227757,0.011896786,0.007347104,0.0051144,0.013139943,0.004983609,0.005597789,0.004115935,0.025003543,0.017846246,0.031692126,0.022658093,0.006783285,0.022501605,0.075794801,0.002953646,0.010606497,0.007515778,0.008342869,0.00409156,0.016543326,0.019036992,0.008494175,0.014434343,0.0349020201244049,0.0178939922261188,0.0040398367921404,0.0096643365648531,0.0044092907005215,0.0046346517188642,0.0034324160767888,0.0046650132603996,제이앤티씨,0
0.293141104,0.0501719339999999,0.020446833,0.029753353,194370,2016-02-04,21.84,1.494,0.056534597,0.038381747,0.073416394,0.033871216,0.006450916,0.007030566,0.008554742,0.007314735,0.009424367,0.01009976,0.010194812,0.012003585,0.007876365,0.013867798,0.021852542,0.00528612,0.008861173,0.006600481,0.01006366,0.006964582,0.002747035,0.010225026,0.004975206,0.007455998,0.00761667,0.0129922,0.011185983,0.011078999,0.0168587428281829,0.0197051111874722,0.0217594537650338,0.0149264354826311,0.0057946489017101,0.0031858963837353,0.0037662902289192,0.005742211794113,제이에스코퍼레이션,0
0.020683157,0.018195247,0.042386106,0.041018569,322510,2019-12-11,14.99,1.381,0.006230994,0.017619654,0.023345437,0.013557148,0.005707561,0.005356448,0.004958147,0.003352582,0.010107676,0.008945545,0.007715954,0.006505068,0.018800766,0.018950145,0.012386745,0.02402572,0.009902805,0.022960689,0.010691638,0.004907429,0.00356512,0.006300425,0.016924771,0.002498004,0.006983352,0.006949164,0.01024895,0.00802336,0.0054999766166664,0.0069189719332071,0.007006050266428,0.0031964881924594,0.002133122581505,0.0013266464957409,0.0045399921052465,0.0035429100681644,제이엘케이인스펙션,0
0.298204717,0.055857435,0.1152335149999999,0.104656424,418550,2023-02-16,20.17,3.504,0.007073641,0.016256761,0.016274943,0.014019021,0.005056789,0.004067116,0.011989637,0.001493653,0.009898905,0.014489767,0.011017318,0.005910269,0.026541075,0.011669664,0.019348,0.028445792,0.064237623,0.003529067,0.011322119,0.006518122,0.005690106,0.01050189,0.004572603,0.002860725,0.007606607,0.011545054,0.013118828,0.008996044,0.0104985672491339,0.022574505108254,0.0163827639637296,0.0157996612123995,0.0021106687523725,0.0109263791387705,0.0016168405104151,0.0027494351048607,제이오,0
0.323307539,0.044555864,0.02850114,0.103428115,199820,2020-11-26,21.25,0.981,0.01749314,0.012160323,0.010871276,0.045912437,0.010102163,0.005136257,0.005990592,0.024396869,0.008194944,0.01365572,0.006270409,0.006169207,0.009212781,0.037338658,0.009468748,0.004340535,0.006589363,0.016593244,0.010575714,0.018282495,0.007631307,0.009096141,0.011231258,0.017744058,0.009378652,0.009403036,0.009349659,0.018098408,0.0088254234811655,0.0105300138923129,0.0240724874718927,0.0250994459407327,0.0039433739991037,0.0035852944580882,0.0022257399959245,0.0046079705500675,제일전기공업,1
0.035308172,0.0153262189999999,0.01818854,0.015787495,3380,2017-06-30,11.18,1.698,0.00759651,0.012975161,0.006941183,0.019437949,0.003817094,0.003068351,0.007684559,0.002937363,0.004399706,0.011628894,0.005529448,0.005246043,0.009223471,0.037797429,0.008445327,0.006469253,0.012033434,0.01043789,0.010976575,0.005767994,0.005600718,0.007281611,0.013229781,0.014049503,0.003701061,0.004078342,0.007613443,0.00595964,0.0128307944043526,0.0086752201438564,0.0089545501480595,0.005032684986222,0.0042045355105357,0.0035233516211923,0.0048791838199773,0.0030425980076951,제일홀딩스,1
0.242289263,0.067945515,0.019517992,0.010633062,276730,2021-05-26,17.36,1.161,0.017561069,0.018387712,0.021834597,0.006852875,0.003923784,0.007027281,0.005322242,0.007412059,0.010530104,0.016510765,0.007784909,0.015791962,0.006802353,0.02136171,0.007147081,0.023141516,0.011230164,0.015556189,0.00280596,0.002357957,0.024152606,0.0237121,0.030020678,0.018648861,0.00752995,0.010126294,0.008352284,0.007974054,0.0099607337233002,0.0183349391001186,0.0131528138467134,0.0078907519562404,0.0038811157701591,0.0069053108480735,0.0045870672063612,0.0048538738271762,제주맥주,1
0.278913897,0.016254015,0.030248025,0.024120365,89590,2015-11-06,14.33,1.729,0.027642848,0.030664249,0.009454887,0.01189157,0.007557945,0.01239866,0.002072198,0.005771623,0.013255503,0.00703758,0.008674665,0.006426157,0.010493227,0.00680955,0.005456886,0.014392126,0.014269766,0.013198896,0.01768599,0.014946257,0.011250548,0.009868851,0.006993945,0.008513225,0.003577334,0.00506424,0.005385796,0.006581953,0.0075096458853016,0.0112935535404895,0.009649387275548,0.010061818684481,0.0045333759126787,0.0070722246939436,0.0084454878584046,0.0056939971711848,제주항공,0
0.182409602,0.038864032,0.02874079,0.036158083,216080,2019-11-14,13.05,1.515,0.004415862,0.011858589,0.020657782,0.00804694,0.00402355,0.011025394,0.005884916,0.002886041,0.003386546,0.01692647,0.008933319,0.001610199,0.019164068,0.010679741,0.012238401,0.017169074,0.017553378,0.028542311,0.01635256,0.011849198,0.008605849,0.007665845,0.00572108,0.00459834,0.006433008,0.005498903,0.003531948,0.00756947,0.0025309037829634,0.0058494795604161,0.0063239567314086,0.0074500996773398,0.0025988512226601,0.0037377105381827,0.0029069192381912,0.0035684453898204,제테마,0
0.085934172,0.031325309,0.036315052,0.032738632,13890,2019-10-30,12.33,1.481,0.00804694,0.01393218,0.010547155,0.017239194,0.002886041,0.004270633,0.006191421,0.006069985,0.001610199,0.007544374,0.009676714,0.007405587,0.017169074,0.016161518,0.016182026,0.011888355,0.011849198,0.016401456,0.07206045,0.005301371,0.00459834,0.004447952,0.007645938,0.028969596,0.002718356,0.007805548,0.008811085,0.010456824,0.0064194457851284,0.0074453746298534,0.0058974939491611,0.0144146643603692,0.0029306966161747,0.0038340047567304,0.0036644385745592,0.0046546681438022,지누스,0
0.145547425,0.046994595,0.047045935,0.03283996,389030,2021-11-08,17.22,1.906,0.025475996,0.003666337,0.011855459,0.015891578,0.012301132,0.006210002,0.00511295,0.004563709,0.005713899,0.007761139,0.012453912,0.016992241,0.011624541,0.01254423,0.022546155,0.012318314,0.017794226,0.013482265,0.025333667,0.01583817,0.006950689,0.011108548,0.01036676,0.011988641,0.009050396,0.00920951,0.004816205,0.011271638,0.0034072555688761,0.005977032778293,0.0069653156629493,0.0090138272235075,0.002405189758298,0.0046588979640184,0.0045188281664782,0.0047574120670641,지니너스,1
0.113061474,0.0535954099999999,0.0143120579999999,0.028725111,263860,2017-08-02,10.28,1.73,0.012469964,0.012309629,0.014129409,0.009692301,0.004049417,0.004382617,0.003512128,0.004176739,0.003572127,0.016539399,0.004157414,0.00864188,0.009062294,0.022490426,0.007364348,0.013550247,0.006068148,0.008221698,0.060525132,0.001573118,0.009783343,0.01269148,0.019539664,0.024965611,0.009735851,0.003681188,0.003544628,0.003477723,0.0037087583906521,0.0028400783799968,0.004088353238301,0.0077114692255112,0.0062157545081144,0.0012235127526767,0.0043373123829309,0.0027134385872509,지니언스,1
0.250181554,0.073452175,0.042883505,0.063512613,358570,2023-03-30,19.02,3.24,0.02260253,0.017912368,0.025493374,0.023276884,0.009048224,0.016415066,0.012339161,0.013048924,0.000733638,0.012205662,0.019584376,0.006642981,0.010537837,0.029754885,0.023177581,0.013230591,0.012540915,0.016489552,0.023383526,0.016333371,0.004097049,0.009265044,0.004597705,0.008975045,0.005774046,0.007299236,0.015085361,0.009347209,0.0097218063555819,0.0165986934777698,0.0171845502053008,0.0117684573182997,0.0060347590664747,0.0053987969290701,0.0099727969677449,0.0115767346320313,지아이이노베이션,0
0.740629011,0.0582781429999999,0.043968489,0.058581422,382480,2021-10-21,15.01,1.836,0.005940174,0.007477978,0.012344792,0.010154311,0.003835671,0.01300188,0.000837178,0.003217428,0.004123395,0.019198861,0.012531959,0.01344614,0.008198846,0.028783424,0.010339162,0.03455731,0.010918881,0.047800632,0.007655009,0.008901304,0.009438749,0.017040479,0.005366476,0.005383589,0.008457987,0.015079904,0.008374801,0.004546156,0.0064545338144388,0.0075395566043534,0.0134295556474678,0.0142206262474698,0.005152752455454,0.0018685736232333,0.0030941498543571,0.0054410579038386,지아이텍,1
0.07674384,0.039938741,0.046888773,0.018785021,382800,2021-10-29,16.26,2.103,0.011855459,0.015891578,0.006606822,0.00674837,0.00511295,0.004563709,0.007489525,0.008948611,0.012453912,0.016992241,0.013051703,0.021535106,0.022546155,0.012318314,0.012628497,0.02387491,0.025333667,0.01583817,0.050555142,0.004045555,0.01036676,0.011988641,0.007833936,0.011785922,0.007067267,0.006412561,0.012825094,0.008952102,0.0086217099332385,0.0034340642247356,0.0099168569106414,0.0138734243625646,0.0045863256215603,0.0043963205298194,0.0045841729697497,0.0034798408660886,지앤비에스엔지니어링,1
0.1955551,0.110420365,0.064109102,0.135777089,311320,2021-11-11,17.66,1.913,0.019254916,0.026160624,0.010640782,0.006348765,0.004247648,0.012661471,0.005453936,0.006103659,0.00917793,0.006856827,0.012415508,0.008003798,0.018911251,0.017212714,0.018877961,0.016633305,0.010388273,0.022773305,0.020929149,0.012404161,0.011761811,0.013826505,0.010356294,0.005761926,0.00524095,0.010494952,0.006564602,0.008457987,0.0094123293783359,0.0046219735740427,0.0066572199474525,0.0064545338144388,0.0129222332632407,0.0038157362498332,0.0038270170851917,0.005152752455454,지오엘리먼트,1
0.532419382,0.006075936,0.0282523099999999,0.027777815,388050,2022-04-01,19.63,2.784,0.045150106,0.018589316,0.040286155,0.029131206,0.010869898,0.007641782,0.009289374,0.007312541,0.002705432,0.010069005,0.010878721,0.0147215,0.023731781,0.006806154,0.012670489,0.023185708,0.011512096,0.020770159,0.011994499,0.002613228,0.018727756,0.008259507,0.019569315,0.035011255,0.002060445,0.007350978,0.011669682,0.019545892,0.0149662362111607,0.0158896725637689,0.0276322914354947,0.0264984850773754,0.0064531021203042,0.0068301542606055,0.0087838083674999,0.0080244156750422,지투파워,1
0.06245849,0.012873345,0.0155128009999999,0.021678376,363250,2021-05-26,17.36,1.161,0.017561069,0.018387712,0.021834597,0.006852875,0.003923784,0.007027281,0.005322242,0.007412059,0.010530104,0.016510765,0.007784909,0.015791962,0.006802353,0.02136171,0.007147081,0.023141516,0.011230164,0.015556189,0.00280596,0.002357957,0.024152606,0.0237121,0.030020678,0.018648861,0.00752995,0.010126294,0.008352284,0.007974054,0.0099607337233002,0.0183349391001186,0.0131528138467134,0.0078907519562404,0.0038811157701591,0.0069053108480735,0.0045870672063612,0.0048538738271762,진시스템,1
0.056287272,0.009005942,0.021560775,0.010233865,272450,2017-12-08,9.58,2.094,0.016298528,0.010077291,0.008391967,0.009639471,0.005294426,0.005407075,0.00332434,0.009456517,0.021565219,0.010500914,0.007496055,0.005072596,0.012374836,0.017362861,0.002612015,0.005853935,0.003811274,0.014367439,0.008793043,0.021963901,0.006632713,0.007099983,0.005208732,0.002546052,0.009295522,0.008896722,0.002467534,0.004533206,0.0060705630901332,0.0079242199400729,0.0065278535197903,0.0029443075633714,0.0045717270728609,0.0042719644147422,0.0074344557444725,0.0024230711375656,진에어,1
0.347008919,0.090277644,0.02886264,0.027919312,285800,2023-06-01,15.65,3.478,0.020419116,0.020201923,0.01572003,0.009913041,0.008179451,0.004287709,0.008572035,0.006723516,0.002636335,0.019901516,0.015301099,0.011585613,0.012641775,0.011515224,0.00412563,0.019419613,0.027173089,0.006361896,0.015608879,0.054403726,0.007404199,0.009290397,0.014564946,0.028076353,0.005998763,0.00197073,0.003442223,0.006886139,0.0130410443040799,0.0113653233201282,0.0057979322188317,0.0120299285105974,0.0060254092692623,0.0056095210474728,0.0072689180734418,0.0062573939695107,진영,0
0.098852719,0.053283797,0.034012601,0.016686671,261780,2021-10-22,15.43,1.889,0.014424498,0.006762212,0.006886631,0.016453204,0.004117788,0.012966743,0.000663081,0.003212839,0.017246369,0.02124189,0.011240878,0.009445565,0.010141688,0.027986159,0.010476623,0.020169507,0.016999252,0.048234677,0.002946428,0.008903471,0.012490629,0.016725893,0.004346238,0.004316598,0.006412561,0.012825094,0.008952102,0.006015597,0.0034340642247356,0.0099168569106414,0.0138734243625646,0.0114367903594197,0.0043963205298194,0.0045841729697497,0.0034798408660886,0.0053016833251342,차백신연구소,1
0.024296646,0.041274108,0.010508949,0.018979858,311690,2019-12-26,12.65,1.367,0.004088761,0.010131989,0.008935511,0.006230994,0.004855626,0.002311573,0.003400535,0.005707561,0.002657599,0.007051201,0.005096504,0.010107676,0.026281802,0.035421061,0.025516675,0.018800766,0.004405948,0.074370866,0.005251824,0.009902805,0.002258249,0.027079843,0.014890646,0.00356512,0.00353215,0.007406221,0.006983352,0.006949164,0.0025995747342168,0.0034186592719093,0.0054999766166664,0.0069189719332071,0.0020180229843529,0.0067387923464721,0.0016512415276345,0.0009634500506635,천랩,0
0.078531064,0.030142412,0.035211291,0.037546278,278280,2019-02-11,15.97,1.781,0.01219708,0.017210679,0.021981386,0.013344857,0.002449904,0.001170981,0.002612578,0.006873009,0.004876239,0.005265785,0.014497533,0.016162505,0.009236373,0.014137322,0.026969041,0.013317641,0.005238616,0.012399274,0.009241444,0.011528988,0.004048428,0.002175915,0.008568715,0.006020968,0.007935666,0.005920097,0.004364643,0.010553632,0.0091769359693674,0.0143821483290273,0.0128238254617981,0.0099550872135268,0.0029241561372257,0.0049203848885009,0.0042859449741025,0.0024058096551035,천보,0
0.170121216,0.051520258,0.073726827,0.081000938,362320,2022-06-03,24.79,3.121,0.030505664,0.014095575,0.018256184,0.021010265,0.006122083,0.007170609,0.005970104,0.002041876,0.023392568,0.009142534,0.012111499,0.00932115,0.016207728,0.020337264,0.005836321,0.036688274,0.01392287,0.011647609,0.016422188,0.015724113,0.015287259,0.012846515,0.005551414,0.015812972,0.009068619,0.01382557,0.013946411,0.005635362,0.0191708141956108,0.0161838108570353,0.0338633648670886,0.0240831234689167,0.0072851777309403,0.0084901123028523,0.0094837032107677,0.0054241340734541,청담글로벌,1
0.066019255,0.014767261,0.028434803,0.016717356,66360,2017-12-04,11.68,2.083,0.009986291,0.007777106,0.009289915,0.015913846,0.005363612,0.002429149,0.00954518,0.006952501,0.005867053,0.011372558,0.005072596,0.008305638,0.01605109,0.006363524,0.005853935,0.009601372,0.011038237,0.009894755,0.021963901,0.022234166,0.004584282,0.004905506,0.002546052,0.012208762,0.00830287,0.002697159,0.004430885,0.002430993,0.0078905367452742,0.0046477642973132,0.0069244754135746,0.0052435556834039,0.0050879614800274,0.0033516937960176,0.0083932931782039,0.0016586721967618,체리부로,1
0.721647705,0.027451448,0.067637763,0.033171177,293490,2020-09-10,29.71,0.915,0.034306718,0.017617556,0.003972166,0.008380487,0.005218032,0.007583052,0.013296805,0.003750408,0.009662146,0.018448913,0.005633928,0.009339801,0.011016349,0.01231699,0.015411028,0.010867167,0.010930624,0.019484274,0.016692755,0.014907932,0.010169946,0.009315778,0.005011652,0.011391568,0.011461818,0.010042431,0.021697743,0.013296431,0.0326320228493617,0.0080211434046528,0.0062173182623802,0.0088084517859312,0.0026530834038619,0.0046803712977971,0.003615992244698,0.001844771909468,카카오게임즈,0
0.542955518,0.041234512,0.023247624,0.096659774,377300,2021-11-03,15.1,2.036,0.003666337,0.011855459,0.015891578,0.006606822,0.006210002,0.00511295,0.004563709,0.007489525,0.007761139,0.012453912,0.016992241,0.013051703,0.01254423,0.022546155,0.012318314,0.012628497,0.013482265,0.025333667,0.01583817,0.050555142,0.011108548,0.01036676,0.011988641,0.007833936,0.009618065,0.005803399,0.006488821,0.015395603,0.0052705492172357,0.0066892157808221,0.0047799552579199,0.0070704733044426,0.0038813435529625,0.0047543795072155,0.0046018287471937,0.0018838756047892,카카오페이,1
0.2326672019999999,0.043472325,0.018447845,0.038054264,42000,2018-02-08,33.46,2.272,0.011126403,0.01218244,0.007402219,0.007514778,0.004823422,0.005596391,0.008284657,0.002415476,0.016021342,0.004318151,0.018070726,0.012469557,0.0119361,0.007940716,0.006398372,0.008466173,0.009405832,0.008739849,0.005720702,0.007192835,0.007657111,0.003888312,0.007129559,0.001906984,0.008834152,0.008801166,0.007565242,0.004815772,0.0217126764203327,0.0081485945255163,0.0063537485774123,0.0066640873842522,0.0110618198650974,0.0052326376042214,0.0028902819251846,0.0053975028938413,카페24,1
0.27492134,0.040356251,0.034399956,0.055979666,317530,2019-10-29,13.2,1.499,0.008510791,0.014446037,0.014326539,0.011341735,0.004375048,0.003374981,0.006881916,0.005982526,0.001855498,0.007403044,0.009719331,0.00771833,0.016544797,0.014037603,0.01674489,0.00923824,0.011577449,0.015931814,0.071920015,0.009347637,0.003099739,0.004538082,0.007645938,0.029087713,0.005626988,0.00566989,0.008794305,0.010950807,0.0069332837399719,0.0085086685327944,0.011925991291651,0.0132154651497379,0.00353666977011,0.0031988391512439,0.0045279296821022,0.0041412853118045,캐리소프트,0
0.071523632,0.038818256,0.01312909,0.016065335,900310,2017-08-10,16.04,1.824,0.005833666,0.013891616,0.007737567,0.019461267,0.005813824,0.004482357,0.005071786,0.003589596,0.006892902,0.003916741,0.003712529,0.017264927,0.005820937,0.01064984,0.012768469,0.015238872,0.002904105,0.016407802,0.006356782,0.007938656,0.008477149,0.012555958,0.004733608,0.013310454,0.008672865,0.009820434,0.003947484,0.002765154,0.0036428104781079,0.0034102629428411,0.0015469917795674,0.002634565614073,0.0023117365368151,0.005860025020331,0.003391662940338,0.0043759361640107,컬러레이,1
0.572410021,0.023803781,0.046415213,0.047449078,307930,2019-05-23,16.92,1.648,0.012129166,0.009670872,0.006559217,0.00734556,0.001747818,0.008286931,0.00234519,0.003020004,0.005568339,0.010380521,0.001924741,0.010683046,0.025116586,0.017129368,0.011504203,0.010112312,0.007370256,0.043984995,0.002770307,0.016602939,0.007711898,0.010345496,0.012506328,0.010281453,0.006155433,0.015106924,0.005093063,0.010235908,0.0115656214211737,0.0186845320107201,0.012616602399415,0.0052314585224924,0.0020837054673019,0.0055908794330431,0.0026119855707051,0.0049138782771604,컴퍼니케이,0
0.709576847,0.02856146,0.135332579,0.020779966,263700,2018-03-28,22.87,2.222,0.011745814,0.015852396,0.010240207,0.017964328,0.009602637,0.0046005,0.004118019,0.002417397,0.007687078,0.008870046,0.006974725,0.013088991,0.009224101,0.005251669,0.013964354,0.002445386,0.020154899,0.015216781,0.007949144,0.002948874,0.004462959,0.009471689,0.007304004,0.008944041,0.016605589,0.004777662,0.006863046,0.011587755,0.0257395346333612,0.0083309803272425,0.009931190768665,0.0107723993504366,0.0090471399788012,0.0033837159994792,0.0080792534962145,0.0056073704710713,케어랩스,1
0.052289483,0.030204188,0.021021465,0.019367628,214370,2015-11-17,18.84,1.758,0.021189717,0.014141533,0.028061609,0.027200359,0.002173006,0.001572073,0.007252898,0.012426443,0.011711451,0.003399078,0.01293575,0.006720592,0.016827896,0.006861723,0.015334842,0.006614214,0.023885786,0.026632089,0.012913865,0.011414526,0.005568874,0.012678479,0.011031671,0.007933411,0.007148752,0.005431544,0.002556578,0.00691678,0.0105070217485314,0.005675108811339,0.0093249870136192,0.0136441023964474,0.0048478417641462,0.0076755146721059,0.0055157810974642,0.0060358305941112,케어젠,0
0.096654643,0.029535606,0.032063032,0.010993089,221980,2015-11-19,16.99,1.736,0.017771913,0.015590405,0.014857899,0.01844475,0.00656795,0.00201892,0.006386603,0.007874195,0.009991616,0.007983953,0.011923035,0.00250133,0.014804476,0.01178305,0.011819042,0.010607891,0.035707446,0.029478715,0.014330439,0.007802528,0.003007957,0.012236269,0.006828117,0.009666403,0.009922814,0.005785271,0.004224185,0.006849959,0.014483429966175,0.0049079892569553,0.0077515899548756,0.0102557586083146,0.0048234677619901,0.0047304042679202,0.0059526254636469,0.0068526902257918,케이디켐,0
0.174262595,0.044045579,0.028910673,0.038871043,272110,2019-10-25,12.65,1.435,0.01393218,0.010547155,0.017239194,0.00071738,0.004270633,0.006191421,0.006069985,0.004070883,0.007544374,0.009676714,0.007405587,0.003240316,0.016161518,0.016182026,0.011888355,0.009113663,0.016401456,0.07206045,0.005301371,0.020174092,0.004447952,0.007645938,0.028969596,0.010465079,0.007529938,0.005638556,0.011701372,0.00920579,0.0082046307882405,0.0075283621181244,0.0122785119477678,0.0123015346634634,0.0032512937130326,0.0037123354067906,0.0043477916655233,0.0025437910538339,케이엔제이,0
0.766668082,0.021311499,0.060308606,0.032771512,102370,2022-01-24,29.9,2.112,0.009977588,0.009352648,0.019515741,0.00950167,0.008658793,0.001363508,0.005449624,0.011246958,0.015696232,0.012894955,0.019007235,0.012994274,0.015561114,0.005024628,0.014242908,0.018637287,0.013214509,0.016972214,0.011447217,0.02469952,0.00801637,0.006495225,0.008839873,0.017133465,0.007489268,0.011184814,0.010107108,0.006823451,0.0134108919169487,0.0146960628046104,0.0167581334563215,0.0080685580447681,0.0029669108097891,0.004063374277027,0.0031124972775799,0.0031957495263668,케이옥션,1
0.053684821,0.0311543739999999,0.01591006,0.06785973,381970,2021-10-13,18.64,1.824,0.007023617,0.016572998,0.006542235,0.008874701,0.001244044,0.003324903,0.011353065,0.007461905,0.011429092,0.014788656,0.018725324,0.006510974,0.017837595,0.025155333,0.029338042,0.015186279,0.005281965,0.009385513,0.009625945,0.016208418,0.009492649,0.005141797,0.010124699,0.011373461,0.015395603,0.00894089,0.00430581,0.008958472,0.0070704733044426,0.0131689098172812,0.0158495169623337,0.0118776813657129,0.0018838756047892,0.0048604719269191,0.0033659792684174,0.0050836793133825,케이카,1
0.038654469,0.011744701,0.0139501609999999,0.023716071,298870,2021-12-16,20.57,1.766,0.004177653,0.026861395,0.007845438,0.059815622,0.004392624,0.003861258,0.008745543,0.00211528,0.007505618,0.013563258,0.008256038,0.017884241,0.007400036,0.023391711,0.011866076,0.017423669,0.045844943,0.01968147,0.005861775,0.016008914,0.005770225,0.004593083,0.006663026,0.013483479,0.006169067,0.005451141,0.017084772,0.008624055,0.0165416382945805,0.017605381724818,0.017531517903185,0.0070869812394218,0.0035838672507904,0.0039548128283131,0.0041154141934099,0.0038881262334244,케이티비네트워크,1
0.043338147,0.11348221,0.101107651,0.049007857,274090,2020-03-03,36.82,1.11,0.035977182,0.016810135,0.011686858,0.010325696,0.02402081,0.011869102,0.00728565,0.002461443,0.012294816,0.005087107,0.006140545,0.004639844,0.019820655,0.017392027,0.031692126,0.022395426,0.018892772,0.01727919,0.075794801,0.004990464,0.013885354,0.005661005,0.008342869,0.006569399,0.017999967,0.014813508,0.005179197,0.015462595,0.034531423300308,0.0177313550049559,0.0054847992906949,0.0099039873232314,0.0069253440188014,0.0042524396309284,0.0037255734773547,0.0046708441125446,켄코아에어로스페이스,0
0.135670288,0.033569853,0.01784895,0.012041262,402030,2022-07-07,26.08,3.262,0.062030901,0.027398329,0.029463576,0.030032717,0.010147026,0.002056721,0.002207421,0.002624084,0.020559547,0.015219629,0.023049685,0.012335973,0.007598438,0.028138008,0.020645126,0.015091184,0.010169599,0.004204801,0.018434842,0.007843917,0.013147457,0.022736309,0.014510221,0.013169197,0.015961808,0.017568596,0.01481526,0.013709168,0.011437559315732,0.023946396110945,0.0273874144015107,0.0224922414283436,0.0087254769770563,0.0056247391797489,0.0059929864572733,0.0056300561950609,코난테크놀로지,1
0.161033,0.03274729,0.026998833,0.03936327,290510,2019-11-29,12.62,1.385,0.004470981,0.025628018,0.010635717,0.004415862,0.005574725,0.003465193,0.003778827,0.00402355,0.007097187,0.009039389,0.005353465,0.003386546,0.017133705,0.040259208,0.007785708,0.019164068,0.001698906,0.014373635,0.005695042,0.017553378,0.016565595,0.005836659,0.006194962,0.008605849,0.005449166,0.009988533,0.007863677,0.00583323,0.0059864321074223,0.0044987865828652,0.0025309037829634,0.0058494795604161,0.0045518914077385,0.0030061166889184,0.0025965139271348,0.004613726218908,코리아센터,0
0.101676571,0.054439645,0.031777004,0.069489604,152330,2015-12-29,16.08,1.655,0.018293433,0.021310869,0.030759379,0.012671717,0.005012685,0.008333836,0.017134034,0.002765971,0.009464697,0.010391048,0.0227153,0.008655064,0.004160457,0.006961611,0.00664628,0.020238918,0.006595121,0.007729283,0.037390904,0.013495708,0.004160577,0.006533326,0.01752694,0.009414538,0.007801979,0.010706882,0.00380438,0.012775841,0.0049602335429721,0.0137389061510624,0.0106511683329872,0.0145906333039279,0.0033733587111792,0.0073798296512488,0.0051056256091408,0.006530721668583,코리아오토글라스,0
